payment_id,transaction_id,payment_date,amount,currency,payment_method,paying_entity_id,paying_entity_type,settlement_route
PAY0005511,TXN0004616,2024-02-25,721.56,GBP,documentary_collection,CUST00081,customer,direct
PAY0005512,TXN0004616,2024-03-13,721.55,GBP,wire,CUST00081,customer,direct
PAY0005513,TXN0000524,2022-03-12,124890.22,GBP,wire,CUST00059,customer,direct
PAY0005514,TXN0000524,2022-03-29,124890.23,GBP,wire,CUST00059,customer,direct
PAY0005515,TXN0002575,2023-05-28,5843.88,GBP,wire,CUST00169,customer,direct
PAY0005516,TXN0002575,2023-07-01,5843.89,GBP,letter_of_credit,CUST00169,customer,direct
PAY0005517,TXN0000527,2025-01-08,2050.54,USD,wire,CUST00070,customer,direct
PAY0005518,TXN0000527,2025-01-25,2050.54,USD,wire,INTM00030,intermediary,third_party
PAY0005519,TXN0004626,2024-08-21,72056.01,GBP,wire,CUST00017,customer,direct
PAY0005520,TXN0004626,2024-09-19,72056.01,GBP,wire,CUST00017,customer,direct
PAY0005521,TXN0004628,2024-08-26,4513.1,GBP,wire,CUST00142,customer,direct
PAY0005522,TXN0004628,2024-09-17,4513.1,GBP,wire,CUST00142,customer,direct
PAY0005523,TXN0000534,2024-02-11,551936.24,USD,wire,CUST00135,customer,direct
PAY0005524,TXN0000534,2024-03-12,551936.25,USD,letter_of_credit,CUST00135,customer,direct
PAY0005525,TXN0004636,2022-12-23,164332.34,GBP,letter_of_credit,CUST00019,customer,direct
PAY0005526,TXN0004636,2023-01-14,164332.35,GBP,letter_of_credit,CUST00019,customer,direct
PAY0005527,TXN0004643,2023-04-08,75112.1,EUR,wire,CUST00065,customer,direct
PAY0005528,TXN0004643,2023-05-09,75112.11,EUR,wire,CUST00065,customer,direct
PAY0005529,TXN0000552,2023-01-14,1792.54,GBP,letter_of_credit,CUST00114,customer,direct
PAY0005530,TXN0000552,2023-01-27,1792.53,GBP,letter_of_credit,CUST00114,customer,direct
PAY0005531,TXN0004648,2023-04-24,419857.48,GBP,wire,CUST00077,customer,direct
PAY0005532,TXN0004648,2023-05-02,419857.47,GBP,wire,CUST00077,customer,direct
PAY0005533,TXN0002601,2023-11-10,38980.52,GBP,wire,CUST00048,customer,direct
PAY0005534,TXN0002601,2023-12-09,38980.51,GBP,wire,CUST00048,customer,direct
PAY0005535,TXN0002600,2024-02-09,516696.84,USD,wire,CUST00049,customer,direct
PAY0005536,TXN0002600,2024-03-04,516696.84,USD,documentary_collection,CUST00049,customer,direct
PAY0005537,TXN0004652,2024-08-12,1924.54,GBP,wire,CUST00090,customer,direct
PAY0005538,TXN0004652,2024-09-09,1924.53,GBP,documentary_collection,CUST00090,customer,direct
PAY0005539,TXN0004654,2024-11-30,10219.05,GBP,wire,CUST00126,customer,direct
PAY0005540,TXN0004654,2024-12-16,10219.05,GBP,wire,CUST00126,customer,direct
PAY0005541,TXN0000560,2024-02-15,503731.6,GBP,letter_of_credit,CUST00024,customer,direct
PAY0005542,TXN0000560,2024-03-21,503731.6,GBP,letter_of_credit,CUST00024,customer,direct
PAY0005543,TXN0000562,2022-09-28,44214.4,USD,wire,CUST00142,customer,direct
PAY0005544,TXN0000562,2022-10-13,44214.39,USD,wire,CUST00142,customer,direct
PAY0005545,TXN0000564,2022-07-30,38812.2,USD,wire,CUST00098,customer,direct
PAY0005546,TXN0000564,2022-09-06,38812.2,USD,letter_of_credit,CUST00098,customer,direct
PAY0005547,TXN0004662,2024-07-21,18640.55,GBP,letter_of_credit,CUST00102,customer,direct
PAY0005548,TXN0004662,2024-08-28,18640.55,GBP,wire,CUST00102,customer,direct
PAY0005549,TXN0004663,2022-05-14,154.38,USD,documentary_collection,CUST00007,customer,direct
PAY0005550,TXN0004663,2022-06-09,154.37,USD,letter_of_credit,CUST00007,customer,direct
PAY0005551,TXN0002616,2024-12-02,62545.84,USD,letter_of_credit,CUST00143,customer,direct
PAY0005552,TXN0002616,2025-01-05,62545.83,USD,letter_of_credit,CUST00143,customer,direct
PAY0005553,TXN0000570,2024-02-29,824820.86,USD,wire,CUST00129,customer,direct
PAY0005554,TXN0000570,2024-03-16,824820.85,USD,wire,CUST00129,customer,direct
PAY0005555,TXN0004668,2023-09-22,2967.47,GBP,documentary_collection,CUST00111,customer,direct
PAY0005556,TXN0004668,2023-10-23,2967.47,GBP,wire,CUST00111,customer,direct
PAY0005557,TXN0004673,2023-06-19,1241.44,GBP,letter_of_credit,CUST00142,customer,direct
PAY0005558,TXN0004673,2023-07-22,1241.45,GBP,letter_of_credit,CUST00142,customer,direct
PAY0005559,TXN0002625,2022-06-05,890.12,GBP,wire,CUST00068,customer,direct
PAY0005560,TXN0002625,2022-07-14,890.11,GBP,wire,CUST00068,customer,direct
PAY0005561,TXN0002627,2023-05-13,3506982.67,GBP,wire,CUST00067,customer,direct
PAY0005562,TXN0002627,2023-06-07,3506982.67,GBP,documentary_collection,CUST00067,customer,direct
PAY0005563,TXN0002631,2024-10-26,171540.91,GBP,wire,CUST00077,customer,direct
PAY0005564,TXN0002631,2024-11-21,171540.91,GBP,letter_of_credit,CUST00077,customer,direct
PAY0005565,TXN0002640,2023-06-30,24530660.85,EUR,wire,CUST00056,customer,direct
PAY0005566,TXN0002640,2023-07-30,24530660.85,EUR,wire,CUST00056,customer,direct
PAY0005567,TXN0004691,2023-05-30,192272.39,GBP,documentary_collection,CUST00089,customer,direct
PAY0005568,TXN0004691,2023-06-20,192272.39,GBP,documentary_collection,CUST00089,customer,direct
PAY0005569,TXN0004692,2022-01-25,31414.42,GBP,documentary_collection,CUST00151,customer,direct
PAY0005570,TXN0004692,2022-02-23,31414.43,GBP,wire,CUST00151,customer,direct
PAY0005571,TXN0002647,2023-11-28,5815.64,USD,wire,CUST00104,customer,direct
PAY0005572,TXN0002647,2023-12-24,5815.64,USD,letter_of_credit,CUST00104,customer,direct
PAY0005573,TXN0002652,2024-01-15,1265344.49,EUR,wire,CUST00179,customer,direct
PAY0005574,TXN0002652,2024-02-05,1265344.48,EUR,wire,CUST00179,customer,direct
PAY0005575,TXN0002655,2022-03-27,9087.26,GBP,wire,CUST00116,customer,direct
PAY0005576,TXN0002655,2022-04-07,9087.27,GBP,letter_of_credit,CUST00116,customer,direct
PAY0005577,TXN0000615,2023-07-24,157519.94,GBP,letter_of_credit,CUST00149,customer,direct
PAY0005578,TXN0000615,2023-08-29,157519.95,GBP,wire,CUST00149,customer,direct
PAY0005579,TXN0002663,2024-06-30,31910.56,GBP,wire,CUST00084,customer,direct
PAY0005580,TXN0002663,2024-07-11,31910.55,GBP,wire,CUST00084,customer,direct
PAY0005581,TXN0000616,2024-01-14,12879.04,GBP,wire,CUST00098,customer,direct
PAY0005582,TXN0000616,2024-02-17,12879.03,GBP,wire,CUST00098,customer,direct
PAY0005583,TXN0000622,2022-05-03,21820.66,USD,wire,CUST00145,customer,direct
PAY0005584,TXN0000622,2022-05-30,21820.66,USD,wire,CUST00145,customer,direct
PAY0005585,TXN0004721,2024-01-29,105699.98,USD,letter_of_credit,CUST00097,customer,direct
PAY0005586,TXN0004721,2024-02-29,105699.99,USD,wire,CUST00097,customer,direct
PAY0005587,TXN0004723,2023-05-20,1149.08,USD,letter_of_credit,CUST00061,customer,direct
PAY0005588,TXN0004723,2023-06-05,1149.07,USD,wire,CUST00061,customer,direct
PAY0005589,TXN0002679,2022-10-20,16329.73,GBP,documentary_collection,CUST00009,customer,direct
PAY0005590,TXN0002679,2022-11-16,16329.73,GBP,wire,CUST00009,customer,direct
PAY0005591,TXN0002685,2024-11-25,3138.96,USD,letter_of_credit,CUST00139,customer,direct
PAY0005592,TXN0002685,2025-01-04,3138.95,USD,wire,CUST00139,customer,direct
PAY0005593,TXN0000639,2024-06-17,1881.79,GBP,wire,CUST00051,customer,direct
PAY0005594,TXN0000639,2024-07-12,1881.79,GBP,wire,CUST00051,customer,direct
PAY0005595,TXN0002688,2024-12-27,710.64,USD,wire,CUST00077,customer,direct
PAY0005596,TXN0002688,2025-01-23,710.63,USD,wire,CUST00077,customer,direct
PAY0005597,TXN0002691,2024-06-05,142688.34,GBP,wire,CUST00156,customer,direct
PAY0005598,TXN0002691,2024-07-11,142688.33,GBP,wire,CUST00156,customer,direct
PAY0005599,TXN0002692,2023-05-23,170566.0,USD,letter_of_credit,CUST00047,customer,direct
PAY0005600,TXN0002692,2023-06-22,170565.99,USD,wire,CUST00047,customer,direct
PAY0005601,TXN0000644,2023-12-28,417.5,USD,letter_of_credit,CUST00090,customer,direct
PAY0005602,TXN0000644,2024-01-11,417.51,USD,wire,CUST00090,customer,direct
PAY0005603,TXN0000647,2023-04-10,2862.35,USD,wire,CUST00101,customer,direct
PAY0005604,TXN0000647,2023-05-05,2862.35,USD,documentary_collection,CUST00101,customer,direct
PAY0005605,TXN0000648,2023-01-19,22751.27,GBP,letter_of_credit,CUST00165,customer,direct
PAY0005606,TXN0000648,2023-01-30,22751.27,GBP,letter_of_credit,CUST00165,customer,direct
PAY0005607,TXN0004745,2024-02-08,1320.06,EUR,wire,CUST00141,customer,direct
PAY0005608,TXN0004745,2024-02-26,1320.06,EUR,wire,CUST00141,customer,direct
PAY0005609,TXN0002695,2023-03-14,38615.06,GBP,letter_of_credit,CUST00072,customer,direct
PAY0005610,TXN0002695,2023-04-02,38615.07,GBP,letter_of_credit,CUST00072,customer,direct
PAY0005611,TXN0004743,2022-08-15,43218.66,GBP,wire,CUST00155,customer,direct
PAY0005612,TXN0004743,2022-09-10,43218.66,GBP,wire,CUST00155,customer,direct
PAY0005613,TXN0004748,2024-11-29,252943.5,GBP,wire,CUST00094,customer,direct
PAY0005614,TXN0004748,2024-12-26,252943.5,GBP,wire,CUST00094,customer,direct
PAY0005615,TXN0000656,2023-06-22,1258.01,EUR,letter_of_credit,CUST00062,customer,direct
PAY0005616,TXN0000656,2023-07-10,1258.0,EUR,wire,CUST00062,customer,direct
PAY0005617,TXN0000657,2022-05-06,4110.48,EUR,letter_of_credit,CUST00083,customer,direct
PAY0005618,TXN0000657,2022-05-26,4110.49,EUR,letter_of_credit,CUST00083,customer,direct
PAY0005619,TXN0004754,2022-09-26,301.14,GBP,wire,CUST00038,customer,direct
PAY0005620,TXN0004754,2022-10-18,301.14,GBP,letter_of_credit,CUST00038,customer,direct
PAY0005621,TXN0004756,2024-08-09,2998.46,GBP,wire,CUST00059,customer,direct
PAY0005622,TXN0004756,2024-08-28,2998.46,GBP,wire,CUST00059,customer,direct
PAY0005623,TXN0000662,2024-03-04,1407.72,GBP,wire,CUST00079,customer,direct
PAY0005624,TXN0000662,2024-04-13,1407.71,GBP,letter_of_credit,CUST00079,customer,direct
PAY0005625,TXN0000666,2024-02-24,32211.41,GBP,letter_of_credit,CUST00078,customer,direct
PAY0005626,TXN0000666,2024-04-02,32211.41,GBP,wire,CUST00078,customer,direct
PAY0005627,TXN0002716,2023-12-08,1667.78,GBP,documentary_collection,CUST00013,customer,direct
PAY0005628,TXN0002716,2024-01-16,1667.79,GBP,wire,CUST00013,customer,direct
PAY0005629,TXN0004764,2023-05-02,32845.05,GBP,documentary_collection,CUST00029,customer,direct
PAY0005630,TXN0004764,2023-05-18,32845.05,GBP,wire,CUST00029,customer,direct
PAY0005631,TXN0004769,2022-05-15,4143.62,USD,wire,CUST00108,customer,direct
PAY0005632,TXN0004769,2022-06-05,4143.63,USD,wire,CUST00108,customer,direct
PAY0005633,TXN0002723,2024-11-20,2244.8,GBP,wire,CUST00080,customer,direct
PAY0005634,TXN0002723,2024-12-17,2244.81,GBP,wire,CUST00080,customer,direct
PAY0005635,TXN0004772,2022-06-23,31268.95,GBP,wire,CUST00147,customer,direct
PAY0005636,TXN0004772,2022-07-20,31268.95,GBP,wire,CUST00147,customer,direct
PAY0005637,TXN0000677,2023-10-23,122054.84,GBP,wire,CUST00113,customer,direct
PAY0005638,TXN0000677,2023-11-10,122054.83,GBP,letter_of_credit,CUST00113,customer,direct
PAY0005639,TXN0004774,2024-03-06,205.32,GBP,wire,CUST00028,customer,direct
PAY0005640,TXN0004774,2024-04-14,205.32,GBP,documentary_collection,CUST00028,customer,direct
PAY0005641,TXN0002728,2024-05-13,1423.59,GBP,wire,CUST00098,customer,direct
PAY0005642,TXN0002728,2024-05-26,1423.59,GBP,letter_of_credit,CUST00098,customer,direct
PAY0005643,TXN0000681,2023-07-21,5850.48,EUR,wire,CUST00134,customer,direct
PAY0005644,TXN0000681,2023-08-14,5850.47,EUR,wire,CUST00134,customer,direct
PAY0005645,TXN0002737,2022-09-16,5719.15,GBP,documentary_collection,CUST00142,customer,direct
PAY0005646,TXN0002737,2022-10-06,5719.15,GBP,documentary_collection,CUST00142,customer,direct
PAY0005647,TXN0004786,2024-09-09,52573.14,USD,letter_of_credit,CUST00113,customer,direct
PAY0005648,TXN0004786,2024-09-30,52573.15,USD,wire,CUST00113,customer,direct
PAY0005649,TXN0004789,2022-04-02,471296.96,GBP,wire,CUST00019,customer,direct
PAY0005650,TXN0004789,2022-05-15,471296.95,GBP,wire,CUST00019,customer,direct
PAY0005651,TXN0000697,2022-04-30,45678.72,GBP,wire,CUST00077,customer,direct
PAY0005652,TXN0000697,2022-05-17,45678.72,GBP,documentary_collection,CUST00077,customer,direct
PAY0005653,TXN0002747,2024-04-22,434185.24,GBP,wire,CUST00147,customer,direct
PAY0005654,TXN0002747,2024-05-09,434185.25,GBP,wire,INTM00005,intermediary,third_party
PAY0005655,TXN0004796,2024-10-27,6865.77,EUR,wire,CUST00015,customer,direct
PAY0005656,TXN0004796,2024-11-19,6865.77,EUR,wire,INTM00002,intermediary,third_party
PAY0005657,TXN0002750,2024-12-30,13670.34,EUR,documentary_collection,CUST00144,customer,direct
PAY0005658,TXN0002750,2025-01-12,13670.34,EUR,documentary_collection,CUST00144,customer,direct
PAY0005659,TXN0000704,2023-05-15,1174.89,USD,wire,CUST00026,customer,direct
PAY0005660,TXN0000704,2023-06-19,1174.89,USD,wire,CUST00026,customer,direct
PAY0005661,TXN0002753,2022-08-28,3675.63,USD,wire,CUST00163,customer,direct
PAY0005662,TXN0002753,2022-10-05,3675.63,USD,wire,CUST00163,customer,direct
PAY0005663,TXN0004800,2024-10-09,85549.62,GBP,letter_of_credit,CUST00092,customer,direct
PAY0005664,TXN0004800,2024-10-24,85549.62,GBP,documentary_collection,CUST00092,customer,direct
PAY0005665,TXN0004802,2023-11-01,351.3,GBP,letter_of_credit,CUST00028,customer,direct
PAY0005666,TXN0004802,2023-11-24,351.31,GBP,wire,CUST00028,customer,direct
PAY0005667,TXN0004805,2023-01-22,558.96,EUR,wire,CUST00156,customer,direct
PAY0005668,TXN0004805,2023-02-25,558.95,EUR,documentary_collection,CUST00156,customer,direct
PAY0005669,TXN0004807,2024-05-22,5818.22,GBP,wire,CUST00043,customer,direct
PAY0005670,TXN0004807,2024-06-25,5818.22,GBP,documentary_collection,CUST00043,customer,direct
PAY0005671,TXN0002760,2022-11-08,49093.95,GBP,wire,CUST00106,customer,direct
PAY0005672,TXN0002760,2022-12-13,49093.95,GBP,wire,CUST00106,customer,direct
PAY0005673,TXN0004809,2024-01-20,1982515.9,USD,wire,CUST00108,customer,direct
PAY0005674,TXN0004809,2024-02-10,1982515.89,USD,letter_of_credit,CUST00108,customer,direct
PAY0005675,TXN0002764,2022-03-08,7446.92,USD,wire,CUST00053,customer,direct
PAY0005676,TXN0002764,2022-04-18,7446.91,USD,wire,CUST00053,customer,direct
PAY0005677,TXN0004816,2023-07-13,9654.42,GBP,wire,CUST00087,customer,direct
PAY0005678,TXN0004816,2023-08-05,9654.43,GBP,wire,CUST00087,customer,direct
PAY0005679,TXN0002769,2024-05-08,4295.7,GBP,wire,CUST00064,customer,direct
PAY0005680,TXN0002769,2024-05-19,4295.69,GBP,wire,CUST00064,customer,direct
PAY0005681,TXN0004820,2024-02-29,28033.16,GBP,letter_of_credit,CUST00043,customer,direct
PAY0005682,TXN0004820,2024-04-03,28033.15,GBP,wire,CUST00043,customer,direct
PAY0005683,TXN0000725,2022-12-24,1867.72,GBP,wire,CUST00143,customer,direct
PAY0005684,TXN0000725,2023-01-29,1867.72,GBP,letter_of_credit,CUST00143,customer,direct
PAY0005685,TXN0004822,2023-06-27,6751.98,EUR,letter_of_credit,CUST00015,customer,direct
PAY0005686,TXN0004822,2023-07-10,6751.97,EUR,wire,CUST00015,customer,direct
PAY0005687,TXN0002775,2024-08-12,7983246.16,USD,documentary_collection,CUST00051,customer,direct
PAY0005688,TXN0002775,2024-09-08,7983246.16,USD,wire,CUST00051,customer,direct
PAY0005689,TXN0002774,2022-02-03,4337.42,GBP,letter_of_credit,CUST00122,customer,direct
PAY0005690,TXN0002774,2022-02-28,4337.43,GBP,documentary_collection,CUST00122,customer,direct
PAY0005691,TXN0000726,2023-03-21,2583.34,GBP,letter_of_credit,CUST00071,customer,direct
PAY0005692,TXN0000726,2023-04-09,2583.34,GBP,wire,CUST00071,customer,direct
PAY0005693,TXN0002779,2024-09-20,6055.86,GBP,documentary_collection,CUST00001,customer,direct
PAY0005694,TXN0002779,2024-10-12,6055.87,GBP,letter_of_credit,CUST00001,customer,direct
PAY0005695,TXN0004833,2024-09-11,130219.53,GBP,wire,CUST00060,customer,direct
PAY0005696,TXN0004833,2024-10-17,130219.53,GBP,wire,CUST00060,customer,direct
PAY0005697,TXN0000738,2023-05-14,19235.16,EUR,wire,CUST00065,customer,direct
PAY0005698,TXN0000738,2023-05-26,19235.17,EUR,letter_of_credit,CUST00065,customer,direct
PAY0005699,TXN0002787,2022-01-24,852.12,GBP,wire,CUST00125,customer,direct
PAY0005700,TXN0002787,2022-02-27,852.12,GBP,wire,CUST00125,customer,direct
PAY0005701,TXN0000740,2022-08-10,444062.92,USD,wire,CUST00067,customer,direct
PAY0005702,TXN0000740,2022-08-25,444062.92,USD,wire,CUST00067,customer,direct
PAY0005703,TXN0004841,2024-03-08,326.02,GBP,wire,CUST00086,customer,direct
PAY0005704,TXN0004841,2024-04-09,326.01,GBP,wire,CUST00086,customer,direct
PAY0005705,TXN0002794,2022-11-02,89743.44,USD,letter_of_credit,CUST00122,customer,direct
PAY0005706,TXN0002794,2022-12-10,89743.44,USD,wire,CUST00122,customer,direct
PAY0005707,TXN0000747,2023-02-14,319.82,GBP,wire,CUST00125,customer,direct
PAY0005708,TXN0000747,2023-03-03,319.81,GBP,documentary_collection,CUST00125,customer,direct
PAY0005709,TXN0000745,2022-05-14,4142.76,EUR,letter_of_credit,CUST00082,customer,direct
PAY0005710,TXN0000745,2022-06-05,4142.76,EUR,wire,CUST00082,customer,direct
PAY0005711,TXN0002798,2023-06-17,96855.06,GBP,documentary_collection,CUST00159,customer,direct
PAY0005712,TXN0002798,2023-07-15,96855.06,GBP,wire,CUST00159,customer,direct
PAY0005713,TXN0004847,2022-12-22,685605.68,GBP,documentary_collection,CUST00074,customer,direct
PAY0005714,TXN0004847,2023-01-19,685605.67,GBP,letter_of_credit,CUST00074,customer,direct
PAY0005715,TXN0002799,2022-07-09,3477.62,GBP,wire,CUST00077,customer,direct
PAY0005716,TXN0002799,2022-08-08,3477.63,GBP,wire,CUST00077,customer,direct
PAY0005717,TXN0002802,2023-04-30,160073.77,GBP,wire,CUST00077,customer,direct
PAY0005718,TXN0002802,2023-05-11,160073.76,GBP,documentary_collection,CUST00077,customer,direct
PAY0005719,TXN0002803,2022-12-04,130044.55,GBP,documentary_collection,CUST00158,customer,direct
PAY0005720,TXN0002803,2022-12-28,130044.55,GBP,wire,CUST00158,customer,direct
PAY0005721,TXN0000756,2024-10-12,37256.68,GBP,wire,CUST00087,customer,direct
PAY0005722,TXN0000756,2024-11-15,37256.67,GBP,documentary_collection,CUST00087,customer,direct
PAY0005723,TXN0004854,2024-01-07,200409.04,GBP,letter_of_credit,CUST00176,customer,direct
PAY0005724,TXN0004854,2024-02-07,200409.05,GBP,letter_of_credit,CUST00176,customer,direct
PAY0005725,TXN0002806,2024-11-05,16077840.12,GBP,wire,CUST00095,customer,direct
PAY0005726,TXN0002806,2024-11-16,16077840.13,GBP,letter_of_credit,CUST00095,customer,direct
PAY0005727,TXN0004860,2024-10-02,13508.32,GBP,letter_of_credit,CUST00142,customer,direct
PAY0005728,TXN0004860,2024-10-18,13508.32,GBP,wire,CUST00142,customer,direct
PAY0005729,TXN0000772,2023-05-29,35398.68,GBP,wire,CUST00107,customer,direct
PAY0005730,TXN0000772,2023-06-23,35398.67,GBP,wire,CUST00107,customer,direct
PAY0005731,TXN0004873,2022-07-18,89312.66,USD,letter_of_credit,CUST00106,customer,direct
PAY0005732,TXN0004873,2022-08-14,89312.65,USD,documentary_collection,CUST00106,customer,direct
PAY0005733,TXN0002827,2023-06-22,10590.86,USD,wire,CUST00044,customer,direct
PAY0005734,TXN0002827,2023-07-15,10590.86,USD,wire,CUST00044,customer,direct
PAY0005735,TXN0004875,2023-01-02,20038.68,USD,letter_of_credit,CUST00174,customer,direct
PAY0005736,TXN0004875,2023-01-12,20038.68,USD,wire,CUST00174,customer,direct
PAY0005737,TXN0002836,2022-04-24,4637119.07,USD,wire,CUST00155,customer,direct
PAY0005738,TXN0002836,2022-04-12,4637119.06,USD,wire,CUST00155,customer,direct
PAY0005739,TXN0004884,2023-06-29,598467.06,GBP,wire,CUST00039,customer,direct
PAY0005740,TXN0004884,2023-07-16,598467.07,GBP,letter_of_credit,CUST00039,customer,direct
PAY0005741,TXN0002838,2022-08-26,1770987.79,GBP,wire,CUST00029,customer,direct
PAY0005742,TXN0002838,2022-09-13,1770987.79,GBP,wire,CUST00029,customer,direct
PAY0005743,TXN0004888,2023-03-26,39303.15,USD,documentary_collection,CUST00011,customer,direct
PAY0005744,TXN0004888,2023-04-17,39303.15,USD,documentary_collection,CUST00011,customer,direct
PAY0005745,TXN0004890,2023-10-26,1234.6,GBP,wire,CUST00016,customer,direct
PAY0005746,TXN0004890,2023-11-14,1234.61,GBP,wire,CUST00016,customer,direct
PAY0005747,TXN0000796,2023-10-11,92654.52,GBP,wire,CUST00010,customer,direct
PAY0005748,TXN0000796,2023-11-04,92654.52,GBP,wire,CUST00010,customer,direct
PAY0005749,TXN0000798,2022-09-13,59227.78,USD,documentary_collection,CUST00096,customer,direct
PAY0005750,TXN0000798,2022-09-24,59227.79,USD,wire,CUST00096,customer,direct
PAY0005751,TXN0000802,2024-11-23,640.31,EUR,wire,CUST00010,customer,direct
PAY0005752,TXN0000802,2024-12-15,640.31,EUR,letter_of_credit,CUST00010,customer,direct
PAY0005753,TXN0000804,2022-11-26,640124.19,USD,wire,CUST00037,customer,direct
PAY0005754,TXN0000804,2022-12-22,640124.2,USD,wire,CUST00037,customer,direct
PAY0005755,TXN0002852,2022-10-09,1746.32,USD,letter_of_credit,CUST00159,customer,direct
PAY0005756,TXN0002852,2022-11-03,1746.32,USD,wire,CUST00159,customer,direct
PAY0005757,TXN0000806,2024-01-13,8423.28,USD,wire,CUST00091,customer,direct
