shipment_id,transaction_id,origin_country_id,destination_country_id,departure_date,arrival_date,declared_weight_kg,declared_value,mode,container_ref
SHIP0004921,TXN0005046,GB,ES,2023-06-13,2023-06-24,5838808.1,27119479.6,road,CNT557680
SHIP0004922,TXN0005047,GB,VN,2022-01-26,2022-02-22,99211.9,2919931.14,road,CNT777661
SHIP0004923,TXN0005048,GB,EG,2022-04-16,2022-04-28,23918.4,715077.54,road,CNT360906
SHIP0004924,TXN0005049,GB,NG,2023-08-15,2023-09-09,2317.5,26041.11,air,CNT405749
SHIP0004925,TXN0005050,JP,GB,2023-07-15,2023-07-24,2914994.1,4165.79,air,CNT166648
SHIP0004926,TXN0005051,GB,NG,2023-07-07,2023-07-21,33638.4,2705.83,air,CNT112604
SHIP0004927,TXN0005052,GB,MY,2024-07-19,,168599.3,386959.2,air,CNT754817
SHIP0004928,TXN0005053,GB,KR,2022-04-19,2022-05-06,2762.8,3480.11,sea,CNT680124
SHIP0004929,TXN0005054,GH,GB,2023-12-25,2024-01-26,3.3,17075.73,air,CNT153490
SHIP0004930,TXN0005055,ES,GB,2024-04-05,2024-05-07,410234.2,1232.52,air,CNT730394
SHIP0004931,TXN0005056,GB,BR,2023-12-18,2024-01-05,904517.0,8205.1,road,CNT530388
SHIP0004932,TXN0005057,TR,GB,2022-09-23,2022-10-19,1291434.9,5075.71,air,CNT428653
SHIP0004933,TXN0005058,ZA,GB,2023-03-31,2023-04-19,808.6,25221.73,air,CNT670076
SHIP0004934,TXN0005059,GB,DE,2022-03-05,2022-03-10,207064.2,15023.25,sea,CNT759312
SHIP0004935,TXN0005060,GB,IE,2022-07-17,2022-08-16,94301.1,205542.72,road,CNT466209
SHIP0004936,TXN0005061,CA,GB,2024-06-05,2024-06-29,783349.0,3601.84,sea,CNT999185
SHIP0004937,TXN0005062,PT,GB,2023-11-15,2023-11-30,937723.0,20366454.7,sea,CNT109268
SHIP0004938,TXN0005063,GB,BR,2024-08-13,2024-09-06,1268.1,8772.37,sea,CNT716609
SHIP0004939,TXN0005064,GB,MY,2024-02-06,2024-03-02,2247.4,88808.36,sea,CNT108303
SHIP0004940,TXN0005065,PT,GB,2022-09-28,2022-10-17,43772.7,283.17,sea,CNT712394
SHIP0004941,TXN0005066,US,GB,2024-06-19,2024-07-23,312238.9,7149.24,air,CNT248725
SHIP0004942,TXN0005067,GB,CN,2024-01-27,2024-02-07,34635.4,10602.07,sea,CNT667543
SHIP0004943,TXN0005068,GB,MY,2022-08-04,2022-09-06,77258.6,1028879.14,sea,CNT569593
SHIP0004944,TXN0005069,GB,PT,2022-01-13,2022-02-12,50904.8,982986.45,sea,CNT475107
SHIP0004945,TXN0005070,IT,GB,2024-04-22,2024-05-25,136258.3,47231.39,air,CNT716314
SHIP0004946,TXN0005071,PL,GB,2024-03-10,2024-03-15,8958.7,17424.48,sea,CNT136720
SHIP0004947,TXN0005072,GB,PL,2022-04-18,2022-04-25,4548.1,19484.28,sea,CNT724175
SHIP0004948,TXN0005073,AE,GB,2023-06-02,2023-06-18,704250.1,1050.85,sea,CNT284017
SHIP0004949,TXN0005074,GB,FR,2024-10-01,2024-10-22,2908571.1,819.81,sea,CNT528194
SHIP0004950,TXN0005075,KR,GB,2024-05-22,2024-06-21,24922.2,14235.9,air,CNT344368
SHIP0004951,TXN0005076,GB,NL,2024-06-16,2024-07-09,4893.1,2388478.52,sea,CNT156767
SHIP0004952,TXN0005077,GB,NG,2023-03-13,2023-03-22,645.4,81727.38,sea,CNT191963
SHIP0004953,TXN0005078,GB,DE,2022-05-22,2022-06-17,66468.9,1128.11,sea,CNT596585
SHIP0004954,TXN0005079,GB,VN,2023-01-24,2023-02-17,66059.2,406186.95,road,CNT379067
SHIP0004955,TXN0005080,EG,GB,2024-01-30,2024-02-17,16473.1,60783.16,road,CNT165383
SHIP0004956,TXN0005081,GB,KE,2024-07-19,2024-08-04,1274.7,72543.67,road,CNT704001
SHIP0004957,TXN0005082,GB,AE,2023-12-15,2024-01-15,3036.8,27833.86,road,CNT197984
SHIP0004958,TXN0005083,MY,GB,2022-02-20,2022-03-05,10539.0,56644.88,sea,CNT466693
SHIP0004959,TXN0005084,GB,NL,2023-10-19,2023-10-29,81509.3,6810.44,sea,CNT157593
SHIP0004960,TXN0005085,GB,US,2022-08-03,2022-08-29,1772.2,62348.48,sea,CNT366018
SHIP0004961,TXN0005086,GB,DE,2023-11-02,2023-11-12,1949081.4,10363.27,sea,CNT471531
SHIP0004962,TXN0005087,GB,SG,2023-04-03,2023-04-19,648604.6,18647.81,sea,CNT656384
SHIP0004963,TXN0005088,FR,GB,2023-08-17,2023-08-29,5717.6,378810.21,sea,CNT987667
SHIP0004964,TXN0005089,AE,GB,2023-10-25,2023-11-01,1017680.4,39652.92,air,CNT493586
SHIP0004965,TXN0005090,NL,GB,2023-12-04,2023-12-16,5230.4,79366.89,air,CNT340133
SHIP0004966,TXN0005091,GB,CN,2022-01-09,2022-01-26,1322.2,48323.97,road,CNT271744
SHIP0004967,TXN0005092,GB,TR,2024-11-27,2024-12-15,3192.6,358165.46,sea,CNT199761
SHIP0004968,TXN0005093,CN,GB,2023-09-26,2023-10-12,26894.0,7676.65,sea,CNT639008
SHIP0004969,TXN0005094,GB,AU,2023-07-12,2023-08-07,1740.6,8408.11,sea,CNT524406
SHIP0004970,TXN0005095,NG,GB,2023-02-21,2023-03-21,123461.1,33575.77,air,CNT739996
SHIP0004971,TXN0005096,GB,ES,2022-05-02,2022-05-12,2360.9,41045.41,sea,CNT174677
SHIP0004972,TXN0005097,GB,JP,2023-12-01,2023-12-19,3734.5,29326.57,road,CNT681038
SHIP0004973,TXN0005098,GB,CN,2023-02-12,2023-03-01,236.8,86132.74,sea,CNT285833
SHIP0004974,TXN0005099,GB,VN,2024-09-30,2024-10-18,11643.5,1390818.96,road,CNT911752
SHIP0004975,TXN0005100,GB,GB,2023-12-30,2024-01-23,12752.6,5698.06,sea,CNT250564
SHIP0004976,TXN0005101,GB,MY,2023-05-03,2023-05-29,848043.5,38272.14,road,CNT688907
SHIP0004977,TXN0005102,MY,GB,2022-02-06,2022-02-18,645.7,44335.89,air,CNT345643
SHIP0004978,TXN0005103,CN,GB,2023-09-04,2023-09-09,6169.9,23288.37,sea,CNT901358
SHIP0004979,TXN0005104,GB,NL,2024-07-22,2024-08-21,159449.9,34859.45,sea,CNT689942
SHIP0004980,TXN0005105,GB,CA,2023-05-29,2023-06-03,765617.1,50689.65,sea,CNT243947
SHIP0004981,TXN0005106,TR,GB,2023-12-23,2024-01-04,121160.9,501.43,air,CNT200381
SHIP0004982,TXN0005108,GB,ES,2023-03-27,2023-04-06,26992.7,6058.6,sea,CNT281716
SHIP0004983,TXN0005109,GB,VN,2024-05-25,2024-05-30,3310241.8,21731754.7,sea,CNT792212
SHIP0004984,TXN0005110,SG,GB,2023-04-16,2023-04-26,476.0,115953.64,road,CNT921761
SHIP0004985,TXN0005111,VN,GB,2024-08-30,2024-09-22,87.6,516583.69,sea,CNT215026
SHIP0004986,TXN0005112,GB,NL,2023-03-27,2023-04-11,552757.9,13730.65,sea,CNT259988
SHIP0004987,TXN0005114,GB,DE,2023-12-10,2024-01-12,1993.9,7974.88,sea,CNT117237
SHIP0004988,TXN0005115,GB,KR,2024-11-06,2024-11-27,2482.3,5865.59,sea,CNT532260
SHIP0004989,TXN0005116,GB,VN,2023-08-16,2023-09-17,67761.2,708448.82,air,CNT380641
SHIP0004990,TXN0005117,GB,GB,2023-05-31,2023-06-20,1049309.3,4248.54,road,CNT519445
SHIP0004991,TXN0005118,TR,GB,2023-01-30,2023-02-07,7368713.8,3388.59,sea,CNT263550
SHIP0004992,TXN0005119,NG,GB,2023-12-24,2024-01-04,6435.1,39376.04,sea,CNT638622
SHIP0004993,TXN0005120,SG,GB,2024-12-18,2025-01-18,4372.5,29903.66,sea,CNT547836
SHIP0004994,TXN0005121,IE,GB,2022-07-08,2022-07-28,3000311.7,28991.87,sea,CNT276462
SHIP0004995,TXN0005122,MY,GB,2024-10-30,2024-11-18,5572.7,92679.44,sea,CNT323264
SHIP0004996,TXN0005123,GB,BR,2024-12-14,2025-01-15,9947.8,10777.78,sea,CNT612373
SHIP0004997,TXN0005124,CA,GB,2024-04-29,2024-06-01,1023.1,46456.18,sea,CNT192047
SHIP0004998,TXN0005125,GB,MY,2023-10-08,2023-10-31,4284.0,99839.87,air,CNT197318
SHIP0004999,TXN0005126,GB,CA,2024-08-07,2024-09-06,2780.8,85459.68,sea,CNT372327
SHIP0005000,TXN0005127,GB,TR,2022-10-16,2022-11-10,452.5,65680.83,road,CNT713628
SHIP0005001,TXN0005128,CN,GB,2023-11-30,2023-12-16,2693.6,139875.78,sea,CNT150751
SHIP0005002,TXN0005129,KE,GB,2024-06-04,2024-06-22,180357.6,694036.59,air,CNT369900
SHIP0005003,TXN0005130,GB,GB,2024-06-09,2024-07-05,989.5,969919.99,air,CNT858616
SHIP0005004,TXN0005131,GB,IE,2023-10-07,,3096990.0,8948.38,sea,CNT785175
SHIP0005005,TXN0005132,IT,GB,2023-03-08,2023-03-25,6276.4,4294.0,air,CNT796237
SHIP0005006,TXN0005133,DE,GB,2024-11-08,2024-11-28,500105.3,299.2,sea,CNT190073
SHIP0005007,TXN0005134,GH,GB,2024-01-14,2024-02-06,1795.8,100951.07,sea,CNT204337
SHIP0005008,TXN0005135,GB,GB,2024-04-26,2024-05-28,3120.1,872913.57,sea,CNT939269
SHIP0005009,TXN0005136,GB,GB,2023-11-21,2023-11-17,46252.2,296188.35,sea,CNT455040
SHIP0005010,TXN0005137,GB,PL,2024-08-23,2024-09-23,5950.4,10794.6,sea,CNT778817
SHIP0005011,TXN0005138,QA,GB,2023-06-16,2023-06-28,3937.7,8824.42,air,CNT949617
SHIP0005012,TXN0005139,GB,EG,2023-09-01,2023-09-19,35509.4,1227.99,sea,CNT817952
SHIP0005013,TXN0005140,IT,GB,2024-06-05,2024-06-21,3054.2,563933.94,sea,CNT921513
SHIP0005014,TXN0005141,GB,SG,2023-07-27,2023-08-06,2182.7,107471.65,sea,CNT889968
SHIP0005015,TXN0005142,FR,GB,2022-10-04,2022-11-05,185145.6,10135.87,air,CNT788152
SHIP0005016,TXN0005143,GB,GH,2024-04-16,2024-05-08,391072.4,9256.14,air,CNT352857
SHIP0005017,TXN0005144,GB,IE,2023-02-23,2023-03-09,562916.1,1985.81,air,CNT867435
SHIP0005018,TXN0005145,AE,GB,2022-04-29,2022-05-12,169.6,47580.85,air,CNT314259
SHIP0005019,TXN0005146,PT,GB,2023-02-20,2023-03-17,2892.7,17767.1,sea,CNT871710
SHIP0005020,TXN0005147,IN,GB,2022-03-05,2022-04-07,22572.3,345.22,sea,CNT774399
SHIP0005021,TXN0005148,GB,GH,2024-08-23,2024-09-26,1438.7,362505.32,sea,CNT508749
SHIP0005022,TXN0005149,GB,JP,2024-12-17,2024-12-30,552.1,146411.2,sea,CNT615738
SHIP0005023,TXN0005150,GB,PT,2022-10-25,2022-11-26,76042.8,2340171.27,air,CNT739804
SHIP0005024,TXN0005151,PT,GB,2024-10-07,2024-11-05,22543.3,243357.79,sea,CNT443005
SHIP0005025,TXN0005152,KR,GB,2024-02-27,2024-03-19,2817.9,5102.35,sea,CNT571142
SHIP0005026,TXN0005153,GB,NL,2024-11-16,2024-12-10,825628.8,67583.77,air,CNT783277
SHIP0005027,TXN0005154,GB,GB,2022-07-05,2022-07-24,2354.3,42948.23,road,CNT299608
SHIP0005028,TXN0005155,GB,TH,2022-03-12,2022-03-19,2880557.2,9031950.14,air,CNT151586
SHIP0005029,TXN0005156,GB,CA,2024-10-07,2024-10-23,22805.4,1234.49,road,CNT700203
SHIP0005030,TXN0005157,GB,KR,2022-10-30,2022-11-07,439.3,148609.14,air,CNT345365
SHIP0005031,TXN0005158,NL,GB,2023-10-19,2023-11-04,3580.0,18278.06,sea,CNT516606
SHIP0005032,TXN0005159,GB,GB,2024-09-23,2024-10-03,191472.9,217.52,air,CNT670828
SHIP0005033,TXN0005160,SA,GB,2023-01-15,2023-02-08,88.0,64982.4,air,CNT432201
SHIP0005034,TXN0005161,AU,GB,2022-04-18,2022-05-12,1882.9,89479.99,sea,CNT483464
SHIP0005035,TXN0005162,GB,JP,2024-05-22,2024-06-12,652.0,8861.61,air,CNT417224
SHIP0005036,TXN0005163,GB,JP,2023-05-19,2023-06-07,3306311.2,34136017.09,air,CNT465039
SHIP0005037,TXN0005164,PT,GB,2022-01-28,2022-02-16,1012103.6,30356.98,air,CNT184510
SHIP0005038,TXN0005165,TR,GB,2023-01-12,2023-01-18,4107.4,45606.85,air,CNT109452
SHIP0005039,TXN0005166,GB,VN,2023-08-07,2023-08-27,136781.0,202938.27,sea,CNT320146
SHIP0005040,TXN0005167,GB,CA,2024-08-27,2024-09-26,46927.2,18081902.58,air,CNT123245
SHIP0005041,TXN0005169,GB,KE,2023-07-28,2023-08-23,32059.4,911735.37,sea,CNT407752
SHIP0005042,TXN0005170,GB,SA,2022-07-21,2022-07-27,12657.1,12639.06,road,CNT184534
SHIP0005043,TXN0005171,CN,GB,2022-11-21,2022-12-25,7144.0,3501.88,road,CNT531425
SHIP0005044,TXN0005172,GB,MY,2022-10-19,2022-11-13,1731.8,322810.73,air,CNT291055
SHIP0005045,TXN0005173,MY,GB,2023-08-03,2023-09-05,2581.4,74994.85,air,CNT205293
SHIP0005046,TXN0005174,GB,VN,2024-01-01,2024-01-12,621671.5,1349.77,sea,CNT720838
SHIP0005047,TXN0005175,CN,GB,2022-05-09,2022-05-27,137918.4,10976.36,sea,CNT111750
SHIP0005048,TXN0005176,CN,GB,2022-03-31,2022-04-23,2263301.9,1435.63,sea,CNT637053
SHIP0005049,TXN0005177,GB,VN,2024-03-18,2024-03-28,284615.1,9313.65,sea,CNT650191
SHIP0005050,TXN0005178,GB,KR,2022-11-21,2022-11-30,6088.5,17956.13,sea,CNT762296
SHIP0005051,TXN0005179,GB,PT,2023-11-18,2023-11-26,2491.5,19607.29,sea,CNT595380
SHIP0005052,TXN0005180,GB,ZA,2022-04-03,2022-04-26,3108006.7,2986.02,air,CNT174679
SHIP0005053,TXN0005181,CN,GB,2023-10-23,2023-10-31,3260.7,12510.97,sea,CNT317512
SHIP0005054,TXN0005182,QA,GB,2024-10-02,2024-10-27,16347.1,92305.48,road,CNT343027
SHIP0005055,TXN0005183,GH,GB,2023-04-28,2023-05-14,1430717.8,6009.05,sea,CNT280556
SHIP0005056,TXN0005184,SA,GB,2023-09-29,2023-10-28,1242.5,68153.92,air,CNT541262
SHIP0005057,TXN0005185,GB,QA,2022-11-21,2022-11-29,5657.0,45803.87,road,CNT426949
SHIP0005058,TXN0005186,GB,TH,2022-11-14,2022-11-30,80690.2,4483.34,sea,CNT436168
SHIP0005059,TXN0005187,GB,FR,2022-03-15,2022-04-05,336472.5,17169.46,sea,CNT225245
SHIP0005060,TXN0005188,GB,GB,2023-06-12,2023-06-25,8460.1,584265.74,road,CNT693394
SHIP0005061,TXN0005189,GB,EG,2024-11-08,2024-11-21,1725.6,87140.19,air,CNT785108
SHIP0005062,TXN0005190,GB,IT,2022-05-16,2022-05-31,39272.6,41304.74,sea,CNT271006
SHIP0005063,TXN0005192,GB,PT,2024-07-14,2024-08-06,20483.3,2200383.97,road,CNT369504
SHIP0005064,TXN0005193,GB,AE,2023-07-05,2023-07-25,53385.2,5747.59,air,CNT430964
SHIP0005065,TXN0005194,GB,TH,2024-04-21,2024-05-05,13316.7,81638.03,sea,CNT331027
SHIP0005066,TXN0005195,GB,IN,2023-02-20,2023-03-16,2644.4,98335.87,sea,CNT884799
SHIP0005067,TXN0005196,GB,ZA,2023-10-26,2023-11-01,296.4,81268.94,road,CNT373011
SHIP0005068,TXN0005197,GB,CN,2024-12-25,2025-01-26,13018.8,4979.63,sea,CNT938174
SHIP0005069,TXN0005198,GB,CA,2023-10-23,2023-11-13,16270.0,564.91,road,CNT735155
SHIP0005070,TXN0005199,IN,GB,2024-05-30,2024-06-08,2196.2,138246.51,road,CNT503887
SHIP0005071,TXN0005200,GB,MY,2024-02-06,2024-03-08,423.6,173257.0,road,CNT771371
SHIP0005072,TXN0005201,CA,GB,2022-04-20,2022-05-24,323971.2,10609.95,air,CNT920639
SHIP0005073,TXN0005202,AU,GB,2022-06-28,2022-06-27,107.5,19837.09,sea,CNT546625
SHIP0005074,TXN0005203,KR,GB,2023-10-31,2023-11-16,182805.4,37553.08,sea,CNT709462
SHIP0005075,TXN0005204,MY,GB,2023-01-26,2023-02-23,4926.2,173109.6,air,CNT886649
SHIP0005076,TXN0005205,GB,IN,2023-06-25,2023-07-29,458913.3,198.74,sea,CNT498301
SHIP0005077,TXN0005206,GB,KE,2023-06-18,2023-07-11,1003177.8,54613.66,road,CNT489022
SHIP0005078,TXN0005207,GB,IE,2024-05-28,2024-06-29,22072.2,844010.72,road,CNT127846
SHIP0005079,TXN0005208,GB,BR,2024-12-25,2024-12-31,2308731.8,4519236.77,sea,CNT398620
SHIP0005080,TXN0005209,KR,GB,2025-01-03,2025-01-27,7211.8,89093.46,sea,CNT748037
SHIP0005081,TXN0005210,GB,TH,2022-04-07,2022-05-05,1577545.8,12695.14,sea,CNT541971
SHIP0005082,TXN0005211,GB,GH,2024-04-03,2024-04-22,3388.7,34125.05,road,CNT717022
SHIP0005083,TXN0005212,GB,CN,2024-03-12,2024-04-15,3327204.7,16490972.31,air,CNT926821
SHIP0005084,TXN0005213,CN,GB,2024-08-14,2024-09-17,1138573.5,1645.07,road,CNT229076
SHIP0005085,TXN0005214,GB,VN,2023-04-19,2023-04-29,803.4,39213.89,air,CNT911433
SHIP0005086,TXN0005215,GB,PT,2023-07-13,2023-07-27,92240.5,9579.29,air,CNT647619
SHIP0005087,TXN0005216,CA,GB,2023-05-19,2023-06-15,3695.1,13872.92,air,CNT102575
SHIP0005088,TXN0005217,BR,GB,2023-02-22,2023-03-18,2559.5,129125.87,sea,CNT998759
SHIP0005089,TXN0005218,GB,PL,2022-10-01,2022-10-08,916.4,815661.68,air,CNT483394
SHIP0005090,TXN0005219,GB,QA,2023-12-16,2024-01-19,3570.3,34628.95,road,CNT616056
SHIP0005091,TXN0005220,QA,GB,2022-01-23,2022-02-18,20636.3,669113.96,road,CNT675454
SHIP0005092,TXN0005221,GB,DE,2024-04-09,2024-05-03,1771.1,82748.81,sea,CNT409176
SHIP0005093,TXN0005222,ZA,GB,2024-07-13,2024-08-11,1644.1,55364.07,sea,CNT543519
SHIP0005094,TXN0005223,SA,GB,2022-09-11,2022-09-27,543864.6,3964.41,road,CNT945554
SHIP0005095,TXN0005224,AU,GB,2022-08-26,2022-09-21,66.1,160484.27,sea,CNT948109
SHIP0005096,TXN0005225,AU,GB,2023-07-08,2023-07-14,68722.5,25980.76,sea,CNT351930
SHIP0005097,TXN0005226,PL,GB,2024-07-19,2024-07-29,3760.2,181134.83,road,CNT893836
SHIP0005098,TXN0005227,GB,ZA,2022-05-14,2022-06-15,1691.9,13552.6,air,CNT693724
SHIP0005099,TXN0005228,GB,IN,2023-04-21,2023-05-25,88610.9,16900.94,sea,CNT760782
SHIP0005100,TXN0005229,DE,GB,2022-09-01,2022-09-08,180331.1,10787.37,road,CNT871367
SHIP0005101,TXN0005230,GB,ZA,2024-07-29,2024-08-03,3555.5,150798.97,air,CNT869941
SHIP0005102,TXN0005231,GB,GB,2024-08-27,2024-09-05,267.7,12494.84,air,CNT810010
SHIP0005103,TXN0005232,GB,BR,2022-04-10,2022-05-10,102105.2,2151.14,sea,CNT377671
SHIP0005104,TXN0005233,GB,AU,2022-06-13,2022-06-25,4694.7,782193.17,sea,CNT473013
SHIP0005105,TXN0005234,GB,FR,2022-07-01,2022-07-19,2504661.3,2969.97,air,CNT983048
SHIP0005106,TXN0005235,SA,GB,2024-06-17,2024-07-05,159151.6,2433.23,air,CNT329957
SHIP0005107,TXN0005236,GB,CN,2024-09-17,2024-10-04,4871.8,765406.09,road,CNT267438
SHIP0005108,TXN0005237,GB,IT,2023-02-17,2023-03-04,738.7,119698.83,road,CNT763814
SHIP0005109,TXN0005238,GB,GB,2022-06-25,2022-07-22,4149.1,107151.84,sea,CNT759408
SHIP0005110,TXN0005239,GB,NL,2023-12-31,2024-01-19,1125.1,183819.68,sea,CNT356952
SHIP0005111,TXN0005240,ES,GB,2024-09-08,2024-09-15,14726.2,147637.25,sea,CNT471597
SHIP0005112,TXN0005241,BR,GB,2024-10-01,2024-10-19,215235.0,1682274.4,air,CNT672529
SHIP0005113,TXN0005242,ZA,GB,2023-05-12,2023-05-23,1152756.1,8568.64,sea,CNT568895
SHIP0005114,TXN0005243,US,GB,2024-05-10,2024-05-16,8776.7,47395.2,air,CNT625642
SHIP0005115,TXN0005244,GB,SA,2024-11-18,2024-12-15,636884.9,13605.49,sea,CNT485994
SHIP0005116,TXN0005245,ZA,GB,2024-06-28,2024-07-31,2427350.2,30053093.38,air,CNT414041
SHIP0005117,TXN0005246,MY,GB,2023-06-08,2023-06-29,300.9,13073.2,air,CNT923339
SHIP0005118,TXN0005247,QA,GB,2022-10-20,2022-11-20,0.8,475244.32,sea,CNT789555
SHIP0005119,TXN0005248,GB,KE,2023-02-19,2023-03-12,46633.4,105346.07,sea,CNT691740
SHIP0005120,TXN0005249,GB,IT,2023-02-10,2023-03-07,2400832.7,1424.39,sea,CNT752393
SHIP0005121,TXN0005250,GB,SG,2024-12-23,2025-01-05,1282.9,78827.22,sea,CNT517558
SHIP0005122,TXN0005251,GB,TR,2024-03-19,2024-03-25,4514.2,12240.84,sea,CNT474643
SHIP0005123,TXN0005252,GB,CA,2024-08-05,2024-09-07,106.5,16038.02,sea,CNT744011
SHIP0005124,TXN0005253,KR,GB,2024-05-09,2024-05-15,5775547.3,22566466.17,sea,CNT858975
SHIP0005125,TXN0005254,GB,TR,2023-06-10,2023-07-01,257135.2,456011.94,air,CNT701883
SHIP0005126,TXN0005255,GB,SG,2024-05-23,2024-06-23,1935.1,119684.92,road,CNT767324
SHIP0005127,TXN0005256,TR,GB,2023-12-11,2023-12-26,196195.3,287677.13,sea,CNT652572
SHIP0005128,TXN0005257,ZA,GB,2024-03-25,2024-04-11,2139313.6,14226.87,sea,CNT532784
SHIP0005129,TXN0005258,GB,CA,2022-12-04,2023-01-07,2951.2,121018.85,sea,CNT137941
SHIP0005130,TXN0005259,GB,PT,2022-09-17,2022-10-20,279.4,1248171.46,road,CNT874844
SHIP0005131,TXN0005260,KE,GB,2022-07-21,2022-07-26,855835.3,1114.49,air,CNT589059
SHIP0005132,TXN0005261,CN,GB,2022-11-16,2022-12-04,396576.0,38714872.11,sea,CNT224715
SHIP0005133,TXN0005262,AE,GB,2024-12-10,2024-12-22,96519.9,51940.45,sea,CNT353190
SHIP0005134,TXN0005263,GB,VN,2024-11-04,2024-11-26,1426599.6,5889.3,sea,CNT874715
SHIP0005135,TXN0005264,AE,GB,2022-06-12,2022-07-08,523763.1,6006.61,road,CNT739474
SHIP0005136,TXN0005265,IE,GB,2023-09-06,2023-09-21,9741.3,15465.38,sea,CNT323659
SHIP0005137,TXN0005266,GB,CA,2024-11-01,2024-11-21,7220460.8,33929641.33,sea,CNT803282
SHIP0005138,TXN0005267,GB,IE,2024-04-08,2024-04-18,8935.3,4583.69,road,CNT551834
SHIP0005139,TXN0005268,GB,GB,2023-11-04,2023-11-29,3181.0,87311.31,road,CNT993180
SHIP0005140,TXN0005269,PT,GB,2023-10-21,2023-11-08,6309.8,3575.43,road,CNT203656
SHIP0005141,TXN0005270,GB,AE,2022-12-28,2023-01-06,10331.2,536811.38,air,CNT528923
SHIP0005142,TXN0005271,ZA,GB,2024-10-12,2024-10-26,4799639.5,8010837.13,sea,CNT636361
SHIP0005143,TXN0005272,FR,GB,2022-04-08,2022-04-26,508393.3,25093.65,sea,CNT508149
SHIP0005144,TXN0005273,GB,TH,2024-08-19,2024-09-07,6431.3,94266.57,sea,CNT327385
SHIP0005145,TXN0005274,GB,NL,2024-08-17,2024-08-30,1667.2,1642188.96,sea,CNT525201
SHIP0005146,TXN0005275,GB,FR,2022-10-18,2022-10-28,3573.2,19453.31,sea,CNT473597
SHIP0005147,TXN0005276,TR,GB,2023-07-19,2023-08-12,2942058.7,322.7,sea,CNT843330
SHIP0005148,TXN0005277,GB,NL,2024-08-29,2024-09-21,13618.8,752.13,road,CNT658004
SHIP0005149,TXN0005278,IN,GB,2023-06-06,2023-07-07,1052068.7,2531.53,sea,CNT348945
SHIP0005150,TXN0005279,GB,US,2022-12-03,2022-12-21,265892.4,9107.59,sea,CNT707272
SHIP0005151,TXN0005280,NG,GB,2022-03-22,2022-03-28,10480.5,17101.2,sea,CNT641599
SHIP0005152,TXN0005281,CN,GB,2023-05-04,2023-05-31,1653357.6,1711.55,road,CNT812550
SHIP0005153,TXN0005282,MY,GB,2022-11-04,2022-12-01,1916341.6,15145755.69,sea,CNT164807
SHIP0005154,TXN0005283,MY,GB,2024-07-27,2024-08-24,1701.2,102891.55,sea,CNT483520
SHIP0005155,TXN0005284,GB,VN,2024-08-09,2024-08-20,32083.2,13407.0,sea,CNT169903
SHIP0005156,TXN0005285,GB,BR,2022-12-27,2023-01-20,4364.9,71454.32,sea,CNT730621
SHIP0005157,TXN0005286,GB,ZA,2022-08-25,,61513.7,201811.64,air,CNT377190
SHIP0005158,TXN0005287,GH,GB,2022-11-23,2022-12-14,1899223.9,4977.78,road,CNT512386
SHIP0005159,TXN0005288,GB,SA,2023-03-23,2023-04-11,15499.5,5531.03,air,CNT620165
SHIP0005160,TXN0005289,GB,IN,2024-01-07,2024-01-26,1819.7,44905.57,air,CNT595362
SHIP0005161,TXN0005290,GB,US,2022-06-20,2022-07-13,3277.4,5538.1,road,CNT443637
SHIP0005162,TXN0005291,EG,GB,2025-01-07,2025-01-19,1404044.4,6553.25,sea,CNT696078
SHIP0005163,TXN0005292,GB,VN,2024-02-13,2024-02-09,615033.9,6247.66,road,CNT562516
SHIP0005164,TXN0005293,GB,ES,2022-06-02,2022-07-02,3920.8,226860.97,road,CNT536439
SHIP0005165,TXN0005294,GB,JP,2022-12-18,2023-01-19,55797.3,366481.15,road,CNT546903
SHIP0005166,TXN0005295,GB,AU,2024-02-11,2024-03-11,39109.2,1877185.96,sea,CNT962273
SHIP0005167,TXN0005296,QA,GB,2023-07-13,2023-08-04,1906.0,275643.32,sea,CNT572850
SHIP0005168,TXN0005297,ZA,GB,2023-08-04,2023-08-21,2227.1,39730.94,sea,CNT726598
SHIP0005169,TXN0005298,DE,GB,2022-02-17,2022-03-20,719.6,2116.51,road,CNT653199
SHIP0005170,TXN0005299,GB,CN,2023-04-05,2023-05-05,99869.9,104086.13,sea,CNT228794
SHIP0005171,TXN0005300,GB,US,2023-11-13,2023-12-09,448885.6,339.83,sea,CNT153721
SHIP0005172,TXN0005301,US,GB,2024-04-10,2024-04-20,200296.4,671481.27,road,CNT587749
SHIP0005173,TXN0005302,GB,DE,2023-05-11,2023-05-27,82897.4,2909803.21,air,CNT979527
SHIP0005174,TXN0005303,ES,GB,2023-09-06,2023-09-16,3820.0,15526.72,sea,CNT926442
SHIP0005175,TXN0005304,PL,GB,2022-09-03,2022-09-14,81628.7,742997.44,road,CNT937779
SHIP0005176,TXN0005305,GB,GH,2024-05-29,2024-06-09,201256.3,6813.71,air,CNT825533
SHIP0005177,TXN0005306,IE,GB,2024-02-09,2024-03-04,7490677.9,52812235.86,air,CNT833296
SHIP0005178,TXN0005307,GB,BR,2024-03-28,2024-04-16,298506.0,76937.52,sea,CNT787357
SHIP0005179,TXN0005308,GB,PT,2024-01-12,2024-02-01,159934.3,7054.79,sea,CNT969027
SHIP0005180,TXN0005309,GB,SA,2024-12-19,2025-01-01,1330.4,89142.14,sea,CNT938610
