transaction_intermediary_id,transaction_id,intermediary_id,intermediary_role,sequence_order,role_start_date,role_end_date,source_confidence
TI0007926,TXN0005137,INTM00008,broker,2,2024-08-19,2024-09-15,medium
TI0007927,TXN0003511,INTM00011,payment_processor,1,2024-01-19,2024-02-12,high
TI0007928,TXN0003925,INTM00019,broker,2,2023-10-05,2023-10-16,high
TI0007929,TXN0001670,INTM00014,agent,1,2022-04-07,2022-04-21,high
TI0007930,TXN0002587,INTM00021,freight_forwarder,2,2022-02-16,2022-03-04,medium
TI0007931,TXN0001341,INTM00005,correspondent_bank,2,2023-09-24,2023-10-11,high
TI0007932,TXN0004445,INTM00012,freight_forwarder,1,2024-05-06,2024-05-19,high
TI0007933,TXN0004654,INTM00045,correspondent_bank,2,2024-11-18,2024-12-13,high
TI0007934,TXN0002488,INTM00041,broker,1,2024-11-01,2024-11-17,high
TI0007935,TXN0001894,INTM00029,payment_processor,1,2022-04-03,2022-05-01,high
TI0007936,TXN0000438,INTM00004,freight_forwarder,2,2022-10-11,2022-10-30,high
TI0007937,TXN0001565,INTM00005,agent,2,2022-05-08,2022-05-31,high
TI0007938,TXN0003022,INTM00019,freight_forwarder,1,2024-04-12,2024-04-23,high
TI0007939,TXN0005290,INTM00036,freight_forwarder,2,2022-06-16,2022-07-06,high
TI0007940,TXN0003905,INTM00003,broker,1,2024-05-25,2024-06-12,medium
TI0007941,TXN0003116,INTM00004,payment_processor,1,2023-03-26,2023-04-10,high
TI0007942,TXN0003469,INTM00030,payment_processor,2,2024-09-21,2024-09-30,high
TI0007943,TXN0002249,INTM00011,correspondent_bank,1,2024-10-01,2024-10-11,high
TI0007944,TXN0003112,INTM00016,payment_processor,2,2022-03-23,2022-04-18,high
TI0007945,TXN0005400,INTM00005,freight_forwarder,1,2024-01-24,2024-02-05,medium
TI0007946,TXN0005895,INTM00039,broker,1,2022-07-23,2022-08-01,high
TI0007947,TXN0001680,INTM00026,broker,1,2023-02-21,2023-02-27,high
TI0007948,TXN0000025,INTM00033,payment_processor,1,2024-05-31,2024-06-06,high
TI0007949,TXN0001648,INTM00001,payment_processor,2,2023-10-31,2023-11-21,high
TI0007950,TXN0002359,INTM00016,freight_forwarder,2,2022-09-13,2022-10-10,medium
TI0007951,TXN0005956,INTM00044,correspondent_bank,2,2022-07-12,2022-08-05,high
TI0007952,TXN0000912,INTM00043,broker,2,2023-09-10,2023-09-15,high
TI0007953,TXN0005288,INTM00021,broker,1,2023-03-17,2023-04-01,high
TI0007954,TXN0002297,INTM00026,agent,1,2024-05-31,2024-06-05,high
TI0007955,TXN0004604,INTM00037,freight_forwarder,1,2023-05-18,2023-06-14,high
TI0007956,TXN0002123,INTM00016,payment_processor,1,2023-11-05,2023-11-17,high
TI0007957,TXN0004492,INTM00029,broker,1,2022-01-03,2022-02-01,medium
TI0007958,TXN0000277,INTM00018,payment_processor,2,2023-03-13,2023-04-10,medium
TI0007959,TXN0001386,INTM00027,freight_forwarder,2,2024-08-02,2024-08-22,high
TI0007960,TXN0000855,INTM00031,correspondent_bank,1,2023-01-25,2023-02-04,medium
TI0007961,TXN0004668,INTM00002,freight_forwarder,2,2023-09-08,2023-09-26,high
TI0007962,TXN0004603,INTM00020,agent,2,2023-12-07,2023-12-23,high
TI0007963,TXN0000570,INTM00026,freight_forwarder,1,2024-02-18,2024-03-12,high
TI0007964,TXN0002433,INTM00029,payment_processor,1,2022-11-26,2022-12-22,medium
TI0007965,TXN0003678,INTM00021,broker,2,2022-03-08,2022-03-17,medium
TI0007966,TXN0005459,INTM00012,freight_forwarder,1,2022-02-02,2022-03-01,high
TI0007967,TXN0003088,INTM00005,correspondent_bank,2,2024-02-03,2024-02-09,medium
TI0007968,TXN0005974,INTM00010,freight_forwarder,2,2022-08-12,2022-09-03,high
TI0007969,TXN0004545,INTM00036,correspondent_bank,2,2023-08-04,2023-08-28,high
TI0007970,TXN0005301,INTM00027,correspondent_bank,2,2024-04-01,2024-04-28,high
TI0007971,TXN0005834,INTM00040,correspondent_bank,2,2023-03-31,2023-04-17,medium
TI0007972,TXN0003891,INTM00015,freight_forwarder,2,2024-08-08,2024-08-29,high
TI0007973,TXN0004175,INTM00006,correspondent_bank,2,2023-04-01,2023-04-12,high
TI0007974,TXN0003350,INTM00039,payment_processor,1,2024-09-08,2024-09-22,high
TI0007975,TXN0005094,INTM00030,freight_forwarder,2,2023-07-10,2023-07-25,high
TI0007976,TXN0004420,INTM00039,agent,2,2022-11-21,2022-11-28,medium
TI0007977,TXN0002413,INTM00003,broker,2,2022-08-06,2022-08-30,medium
TI0007978,TXN0000049,INTM00015,freight_forwarder,1,2024-03-27,2024-04-14,high
TI0007979,TXN0005420,INTM00016,freight_forwarder,1,2024-10-21,2024-10-28,high
TI0007980,TXN0000702,INTM00004,payment_processor,1,2024-12-24,2025-01-02,high
TI0007981,TXN0004919,INTM00040,correspondent_bank,2,2024-02-27,2024-03-07,high
TI0007982,TXN0000253,INTM00017,broker,1,2024-02-21,2024-03-04,high
TI0007983,TXN0004178,INTM00043,broker,2,2024-03-04,2024-03-30,high
TI0007984,TXN0004871,INTM00007,broker,1,2024-09-21,2024-10-01,high
TI0007985,TXN0001414,INTM00004,broker,1,2022-12-19,2022-12-27,high
TI0007986,TXN0000899,INTM00042,freight_forwarder,1,2023-08-26,2023-09-07,medium
TI0007987,TXN0004139,INTM00011,agent,2,2023-03-28,2023-04-11,medium
TI0007988,TXN0005514,INTM00034,payment_processor,1,2023-06-21,2023-07-02,high
TI0007989,TXN0001441,INTM00034,correspondent_bank,2,2023-05-29,2023-06-17,medium
TI0007990,TXN0003609,INTM00011,correspondent_bank,2,2022-06-02,2022-06-22,high
TI0007991,TXN0005972,INTM00023,payment_processor,2,2023-01-23,2023-02-17,medium
TI0007992,TXN0005978,INTM00025,correspondent_bank,2,2023-01-27,2023-02-12,medium
TI0007993,TXN0003834,INTM00012,freight_forwarder,1,2023-05-10,2023-06-07,high
TI0007994,TXN0004344,INTM00014,agent,2,2023-10-26,2023-11-06,high
TI0007995,TXN0002848,INTM00024,broker,1,2022-10-07,2022-11-02,high
TI0007996,TXN0000525,INTM00037,correspondent_bank,1,2023-10-01,2023-10-09,high
TI0007997,TXN0003711,INTM00041,payment_processor,2,2024-06-29,2024-07-18,high
TI0007998,TXN0002926,INTM00045,correspondent_bank,1,2024-03-25,2024-04-23,medium
TI0007999,TXN0001443,INTM00017,freight_forwarder,1,2023-06-18,2023-07-17,high
TI0008000,TXN0001033,INTM00029,payment_processor,2,2024-05-16,2024-05-26,high
TI0008001,TXN0005040,INTM00009,agent,1,2023-01-22,2023-02-15,high
TI0008002,TXN0000483,INTM00008,agent,1,2023-10-05,2023-10-19,high
TI0008003,TXN0004520,INTM00003,broker,1,2022-06-03,2022-06-18,high
TI0008004,TXN0003586,INTM00008,broker,1,2023-06-05,2023-06-21,medium
TI0008005,TXN0001179,INTM00023,payment_processor,1,2024-11-29,2024-12-14,high
TI0008006,TXN0002146,INTM00025,freight_forwarder,1,2022-06-14,2022-07-02,high
TI0008007,TXN0000584,INTM00012,broker,1,2022-11-04,2022-11-12,high
TI0008008,TXN0002711,INTM00030,broker,1,2022-08-29,2022-09-18,high
TI0008009,TXN0003584,INTM00029,payment_processor,2,2023-10-15,2023-10-29,high
TI0008010,TXN0002708,INTM00044,freight_forwarder,1,2023-08-22,2023-09-16,high
TI0008011,TXN0003316,INTM00012,freight_forwarder,1,2024-01-20,2024-02-11,medium
TI0008012,TXN0000654,INTM00014,freight_forwarder,2,2023-05-05,2023-05-24,high
TI0008013,TXN0002576,INTM00027,freight_forwarder,1,2023-06-03,2023-06-11,high
TI0008014,TXN0000032,INTM00011,agent,1,2022-01-26,2022-02-18,high
TI0008015,TXN0004552,INTM00014,payment_processor,1,2023-11-25,2023-12-08,high
TI0008016,TXN0005519,INTM00029,freight_forwarder,1,2023-07-28,2023-08-06,high
TI0008017,TXN0000167,INTM00041,payment_processor,2,2023-07-25,2023-08-19,high
TI0008018,TXN0002114,INTM00027,freight_forwarder,1,2022-10-20,2022-10-31,high
TI0008019,TXN0002821,INTM00039,broker,2,2023-03-13,2023-03-31,high
TI0008020,TXN0000400,INTM00025,freight_forwarder,1,2022-11-25,2022-12-13,medium
TI0008021,TXN0004750,INTM00024,payment_processor,1,2023-11-04,2023-11-10,high
TI0008022,TXN0002226,INTM00031,agent,2,2023-05-09,2023-05-25,high
TI0008023,TXN0003763,INTM00023,correspondent_bank,2,2023-05-03,2023-05-09,medium
TI0008024,TXN0004073,INTM00024,freight_forwarder,1,2023-05-18,2023-06-15,high
TI0008025,TXN0002832,INTM00007,agent,2,2022-01-06,2022-02-04,high
TI0008026,TXN0003329,INTM00002,agent,1,2024-08-21,2024-08-27,medium
TI0008027,TXN0000295,INTM00035,broker,1,2022-05-22,2022-06-02,high
TI0008028,TXN0001722,INTM00013,correspondent_bank,1,2023-09-16,2023-09-28,high
TI0008029,TXN0001985,INTM00044,broker,1,2024-08-20,2024-09-16,high
TI0008030,TXN0001633,INTM00041,broker,2,2023-03-18,2023-03-24,high
TI0008031,TXN0003341,INTM00005,correspondent_bank,1,2024-07-07,2024-08-05,high
TI0008032,TXN0003782,INTM00030,payment_processor,2,2023-03-01,2023-03-23,high
TI0008033,TXN0003623,INTM00037,payment_processor,1,2023-06-09,2023-06-21,medium
TI0008034,TXN0002302,INTM00032,payment_processor,2,2023-10-25,2023-10-31,medium
TI0008035,TXN0001919,INTM00033,agent,1,2022-06-19,2022-06-26,high
TI0008036,TXN0003631,INTM00022,payment_processor,2,2024-01-20,2024-01-25,medium
TI0008037,TXN0005202,INTM00029,payment_processor,2,2022-06-25,2022-07-18,high
TI0008038,TXN0001444,INTM00020,payment_processor,2,2024-08-31,2024-09-22,high
TI0008039,TXN0000655,INTM00028,freight_forwarder,2,2022-10-22,2022-11-07,medium
TI0008040,TXN0002103,INTM00036,freight_forwarder,2,2023-11-26,2023-12-23,high
TI0008041,TXN0001460,INTM00004,agent,1,2023-04-27,2023-05-02,high
TI0008042,TXN0004996,INTM00043,broker,2,2022-02-09,2022-02-28,high
TI0008043,TXN0005086,INTM00043,agent,1,2023-10-31,2023-11-16,high
TI0008044,TXN0003329,INTM00007,broker,1,2024-08-21,2024-09-05,high
TI0008045,TXN0002392,INTM00011,freight_forwarder,1,2024-07-21,2024-07-28,high
TI0008046,TXN0002360,INTM00006,freight_forwarder,2,2023-05-16,2023-05-26,high
TI0008047,TXN0001583,INTM00034,payment_processor,1,2023-06-12,2023-07-11,high
TI0008048,TXN0001251,INTM00003,agent,2,2024-12-12,2024-12-29,high
TI0008049,TXN0003247,INTM00011,correspondent_bank,2,2022-06-04,2022-07-01,high
TI0008050,TXN0003632,INTM00009,payment_processor,2,2024-02-12,2024-03-12,high
TI0008051,TXN0003464,INTM00029,payment_processor,2,2023-11-24,2023-12-06,high
TI0008052,TXN0002424,INTM00036,payment_processor,2,2024-09-12,2024-10-04,high
TI0008053,TXN0004748,INTM00009,payment_processor,2,2024-11-22,2024-12-05,medium
TI0008054,TXN0001932,INTM00025,broker,2,2022-09-05,2022-09-11,high
TI0008055,TXN0004312,INTM00037,freight_forwarder,1,2022-08-20,2022-09-04,high
TI0008056,TXN0003843,INTM00019,broker,2,2024-10-13,2024-11-02,medium
TI0008057,TXN0002168,INTM00006,agent,2,2022-01-17,2022-02-02,high
TI0008058,TXN0003531,INTM00022,correspondent_bank,2,2022-01-08,2022-01-26,high
TI0008059,TXN0001291,INTM00032,freight_forwarder,1,2023-05-25,2023-06-22,high
TI0008060,TXN0001279,INTM00040,correspondent_bank,2,2023-06-25,2023-07-20,high
TI0008061,TXN0002233,INTM00011,correspondent_bank,2,2022-11-25,2022-12-11,medium
TI0008062,TXN0004605,INTM00036,payment_processor,2,2023-10-17,2023-10-22,high
TI0008063,TXN0004683,INTM00015,agent,2,2024-04-23,2024-05-20,medium
TI0008064,TXN0004664,INTM00034,freight_forwarder,1,2022-11-26,2022-12-24,high
TI0008065,TXN0002318,INTM00028,correspondent_bank,1,2024-08-24,2024-09-01,medium
TI0008066,TXN0003658,INTM00009,freight_forwarder,1,2024-11-16,2024-12-02,medium
TI0008067,TXN0005872,INTM00033,broker,2,2024-02-15,2024-03-06,high
TI0008068,TXN0003651,INTM00030,correspondent_bank,2,2022-06-04,2022-06-15,high
TI0008069,TXN0004651,INTM00039,broker,1,2024-12-01,2024-12-06,high
TI0008070,TXN0001753,INTM00015,correspondent_bank,1,2023-09-14,2023-09-28,high
TI0008071,TXN0003774,INTM00006,correspondent_bank,1,2022-12-13,2022-12-19,high
TI0008072,TXN0002387,INTM00021,payment_processor,2,2024-08-06,2024-09-04,high
TI0008073,TXN0005327,INTM00041,broker,2,2023-04-22,2023-05-08,high
TI0008074,TXN0005152,INTM00007,payment_processor,1,2024-02-19,2024-03-02,high
TI0008075,TXN0004839,INTM00013,broker,2,2023-01-25,2023-02-07,high
TI0008076,TXN0005024,INTM00022,payment_processor,1,2024-12-11,2024-12-17,high
TI0008077,TXN0003239,INTM00037,correspondent_bank,1,2024-06-09,2024-07-04,high
TI0008078,TXN0005165,INTM00043,agent,2,2023-01-10,2023-02-08,high
TI0008079,TXN0000250,INTM00045,payment_processor,1,2022-06-15,2022-07-06,high
TI0008080,TXN0005133,INTM00030,payment_processor,2,2024-11-06,2024-11-22,high
TI0008081,TXN0003540,INTM00001,agent,2,2023-01-24,2023-01-29,medium
TI0008082,TXN0005050,INTM00002,broker,1,2023-07-07,2023-07-31,high
TI0008083,TXN0004394,INTM00045,payment_processor,2,2024-04-27,2024-05-18,high
TI0008084,TXN0002848,INTM00039,payment_processor,1,2022-10-07,2022-10-16,high
TI0008085,TXN0004838,INTM00027,payment_processor,2,2023-05-18,2023-05-25,high
TI0008086,TXN0002097,INTM00030,correspondent_bank,2,2023-06-24,2023-07-10,medium
TI0008087,TXN0002763,INTM00014,correspondent_bank,2,2022-10-06,2022-10-24,high
TI0008088,TXN0005748,INTM00019,agent,2,2024-05-14,2024-06-08,medium
TI0008089,TXN0003322,INTM00036,payment_processor,1,2024-08-16,2024-09-05,high
TI0008090,TXN0004574,INTM00020,broker,1,2024-12-09,2024-12-19,high
TI0008091,TXN0002516,INTM00007,broker,2,2023-03-11,2023-03-31,medium
TI0008092,TXN0000086,INTM00034,payment_processor,1,2022-06-24,2022-07-20,high
TI0008093,TXN0005959,INTM00017,agent,2,2022-01-31,2022-02-09,medium
TI0008094,TXN0000939,INTM00012,correspondent_bank,1,2023-05-02,2023-05-21,high
TI0008095,TXN0003416,INTM00016,agent,1,2022-05-16,2022-05-24,high
TI0008096,TXN0004105,INTM00018,agent,2,2023-11-08,2023-11-19,high
TI0008097,TXN0005124,INTM00032,freight_forwarder,1,2024-04-22,2024-05-15,high
TI0008098,TXN0004584,INTM00035,agent,1,2024-03-27,2024-04-08,high
TI0008099,TXN0004884,INTM00034,agent,2,2023-06-19,2023-07-07,high
TI0008100,TXN0000658,INTM00040,freight_forwarder,2,2024-01-02,2024-01-08,high
TI0008101,TXN0002082,INTM00012,broker,2,2024-10-26,2024-11-22,high
TI0008102,TXN0003379,INTM00039,agent,2,2023-11-15,2023-11-27,high
TI0008103,TXN0005013,INTM00031,payment_processor,1,2024-05-24,2024-06-05,high
TI0008104,TXN0003388,INTM00027,freight_forwarder,1,2024-05-04,2024-05-14,high
TI0008105,TXN0005596,INTM00006,broker,1,2023-08-17,2023-08-31,medium
TI0008106,TXN0002442,INTM00039,freight_forwarder,2,2023-09-17,2023-10-12,high
TI0008107,TXN0002220,INTM00043,correspondent_bank,1,2022-06-06,2022-07-01,medium
TI0008108,TXN0003300,INTM00032,agent,1,2022-12-09,2023-01-03,high
TI0008109,TXN0000671,INTM00012,correspondent_bank,2,2023-05-09,2023-05-18,high
TI0008110,TXN0000309,INTM00037,payment_processor,2,2024-11-24,2024-12-10,high
TI0008111,TXN0001794,INTM00044,correspondent_bank,2,2024-04-04,2024-04-16,high
TI0008112,TXN0002476,INTM00013,agent,1,2024-01-08,2024-01-22,high
TI0008113,TXN0002299,INTM00023,payment_processor,1,2024-04-27,2024-05-24,medium
TI0008114,TXN0001035,INTM00003,correspondent_bank,2,2022-05-06,2022-06-01,high
TI0008115,TXN0005051,INTM00039,payment_processor,2,2023-07-05,2023-07-23,high
TI0008116,TXN0003691,INTM00044,agent,2,2024-04-28,2024-05-05,high
TI0008117,TXN0002659,INTM00022,freight_forwarder,2,2023-11-03,2023-11-15,high
TI0008118,TXN0003309,INTM00033,broker,2,2022-07-13,2022-07-22,high
TI0008119,TXN0004008,INTM00043,agent,2,2023-09-06,2023-10-04,high
TI0008120,TXN0000020,INTM00040,freight_forwarder,1,2023-11-05,2023-11-25,high
TI0008121,TXN0005468,INTM00004,agent,1,2024-03-23,2024-04-09,high
TI0008122,TXN0005765,INTM00029,payment_processor,2,2022-07-16,2022-07-26,high
TI0008123,TXN0000765,INTM00013,agent,1,2022-10-12,2022-11-03,high
TI0008124,TXN0002410,INTM00016,agent,2,2022-12-21,2023-01-06,high
TI0008125,TXN0005031,INTM00029,broker,2,2022-09-25,2022-10-02,high
TI0008126,TXN0001334,INTM00022,agent,2,2022-05-19,2022-06-12,medium
TI0008127,TXN0003127,INTM00001,correspondent_bank,1,2023-02-26,2023-03-26,high
TI0008128,TXN0002977,INTM00031,broker,2,2024-07-29,2024-08-25,high
TI0008129,TXN0004314,INTM00042,broker,2,2024-01-02,2024-01-10,high
TI0008130,TXN0003668,INTM00028,agent,1,2024-12-09,2025-01-06,medium
TI0008131,TXN0000394,INTM00033,payment_processor,1,2024-06-01,2024-06-06,medium
TI0008132,TXN0005690,INTM00002,payment_processor,2,2022-12-11,2022-12-19,medium
TI0008133,TXN0005035,INTM00004,freight_forwarder,2,2024-07-27,2024-08-15,high
TI0008134,TXN0005686,INTM00029,correspondent_bank,1,2022-04-13,2022-04-25,medium
TI0008135,TXN0000363,INTM00043,freight_forwarder,1,2022-09-07,2022-09-17,high
TI0008136,TXN0004328,INTM00019,correspondent_bank,2,2023-03-07,2023-03-28,high
TI0008137,TXN0002811,INTM00005,agent,1,2024-02-07,2024-02-27,high
TI0008138,TXN0004510,INTM00036,payment_processor,1,2024-01-05,2024-01-19,high
TI0008139,TXN0002250,INTM00015,broker,2,2022-05-09,2022-05-29,high
TI0008140,TXN0002121,INTM00039,payment_processor,2,2023-12-06,2023-12-20,medium
TI0008141,TXN0002716,INTM00035,payment_processor,1,2023-12-01,2023-12-08,medium
TI0008142,TXN0001936,INTM00030,correspondent_bank,2,2023-11-20,2023-12-15,high
TI0008143,TXN0005512,INTM00003,broker,1,2023-08-06,2023-08-11,medium
TI0008144,TXN0002144,INTM00018,correspondent_bank,2,2022-09-24,2022-10-04,high
TI0008145,TXN0001774,INTM00002,payment_processor,1,2023-09-19,2023-10-13,high
TI0008146,TXN0002284,INTM00035,payment_processor,2,2024-01-12,2024-02-01,high
TI0008147,TXN0001719,INTM00036,broker,2,2022-02-08,2022-03-08,medium
TI0008148,TXN0003581,INTM00043,broker,1,2022-02-08,2022-02-15,medium
TI0008149,TXN0000189,INTM00016,agent,2,2023-04-30,2023-05-13,medium
TI0008150,TXN0003113,INTM00009,correspondent_bank,1,2022-04-11,2022-04-26,high
TI0008151,TXN0004509,INTM00035,payment_processor,2,2023-01-08,2023-01-17,high
TI0008152,TXN0002121,INTM00037,broker,1,2023-12-06,2023-12-16,high
TI0008153,TXN0001788,INTM00045,broker,2,2023-05-08,2023-05-29,high
TI0008154,TXN0004602,INTM00002,broker,2,2024-09-21,2024-10-05,high
TI0008155,TXN0001134,INTM00001,agent,1,2023-03-16,2023-03-31,high
TI0008156,TXN0005885,INTM00011,freight_forwarder,2,2023-12-03,2024-01-01,high
TI0008157,TXN0005437,INTM00007,payment_processor,2,2023-09-20,2023-09-29,high
TI0008158,TXN0003247,INTM00041,agent,2,2022-06-04,2022-07-01,high
TI0008159,TXN0000180,INTM00010,correspondent_bank,1,2024-07-24,2024-08-13,high
TI0008160,TXN0002114,INTM00003,correspondent_bank,1,2022-10-20,2022-11-06,high
TI0008161,TXN0004497,INTM00010,payment_processor,1,2023-08-11,2023-09-08,high
TI0008162,TXN0004521,INTM00005,broker,2,2022-07-11,2022-08-03,high
TI0008163,TXN0000168,INTM00011,agent,1,2022-03-25,2022-04-08,medium
TI0008164,TXN0001131,INTM00010,broker,2,2022-05-12,2022-05-21,high
TI0008165,TXN0003773,INTM00005,freight_forwarder,1,2022-10-22,2022-11-18,high
TI0008166,TXN0003591,INTM00025,agent,2,2024-11-20,2024-12-15,high
TI0008167,TXN0000476,INTM00041,correspondent_bank,2,2022-07-07,2022-07-19,high
TI0008168,TXN0001696,INTM00025,broker,2,2022-10-29,2022-11-12,high
TI0008169,TXN0002463,INTM00017,broker,1,2024-10-11,2024-10-28,medium
TI0008170,TXN0001135,INTM00021,broker,2,2023-09-21,2023-10-16,high
TI0008171,TXN0003480,INTM00039,freight_forwarder,2,2022-08-15,2022-08-23,high
TI0008172,TXN0003196,INTM00043,freight_forwarder,2,2023-06-26,2023-07-11,medium
TI0008173,TXN0003906,INTM00022,correspondent_bank,1,2023-03-05,2023-03-24,high
TI0008174,TXN0000711,INTM00004,agent,2,2022-05-02,2022-05-23,high
TI0008175,TXN0003583,INTM00032,freight_forwarder,2,2022-07-14,2022-07-31,high
TI0008176,TXN0003244,INTM00042,agent,1,2022-09-21,2022-10-18,high
TI0008177,TXN0003869,INTM00018,broker,2,2022-02-05,2022-02-18,medium
TI0008178,TXN0005183,INTM00002,broker,2,2023-04-25,2023-05-21,medium
TI0008179,TXN0005096,INTM00045,correspondent_bank,1,2022-04-25,2022-05-04,medium
TI0008180,TXN0004424,INTM00003,broker,1,2024-12-13,2024-12-30,high
TI0008181,TXN0001607,INTM00034,freight_forwarder,1,2022-09-02,2022-09-29,high
TI0008182,TXN0003812,INTM00004,agent,1,2024-02-01,2024-02-14,medium
TI0008183,TXN0000792,INTM00018,freight_forwarder,2,2022-09-16,2022-10-14,medium
TI0008184,TXN0000437,INTM00037,broker,1,2022-03-10,2022-03-23,high
TI0008185,TXN0002789,INTM00004,payment_processor,1,2022-07-08,2022-07-20,high
TI0008186,TXN0000527,INTM00024,agent,2,2024-12-24,2025-01-13,high
TI0008187,TXN0003642,INTM00001,freight_forwarder,1,2022-03-03,2022-03-23,high
TI0008188,TXN0004934,INTM00025,broker,2,2022-03-23,2022-03-30,high
TI0008189,TXN0001358,INTM00008,freight_forwarder,2,2024-07-17,2024-08-11,high
TI0008190,TXN0004721,INTM00022,correspondent_bank,2,2024-01-18,2024-02-06,high
TI0008191,TXN0000834,INTM00011,broker,1,2022-11-18,2022-11-28,high
TI0008192,TXN0000865,INTM00024,payment_processor,2,2024-07-10,2024-08-01,medium
TI0008193,TXN0000871,INTM00039,agent,2,2024-04-09,2024-05-04,high
TI0008194,TXN0002880,INTM00005,agent,1,2023-10-12,2023-10-31,high
TI0008195,TXN0002427,INTM00028,correspondent_bank,2,2023-05-08,2023-05-26,high
TI0008196,TXN0005779,INTM00041,payment_processor,1,2023-04-26,2023-05-07,high
TI0008197,TXN0003596,INTM00040,correspondent_bank,2,2024-03-23,2024-04-11,medium
TI0008198,TXN0004815,INTM00026,payment_processor,1,2023-05-30,2023-06-28,high
TI0008199,TXN0000986,INTM00026,agent,1,2023-06-10,2023-06-16,high
TI0008200,TXN0002673,INTM00019,agent,2,2023-10-31,2023-11-24,high
TI0008201,TXN0000310,INTM00043,agent,2,2022-05-10,2022-05-19,high
TI0008202,TXN0002537,INTM00022,freight_forwarder,1,2022-02-09,2022-03-02,high
TI0008203,TXN0002769,INTM00023,correspondent_bank,1,2024-04-24,2024-05-02,high
TI0008204,TXN0002881,INTM00045,broker,1,2022-11-10,2022-11-20,high
TI0008205,TXN0005879,INTM00039,broker,2,2024-03-01,2024-03-06,high
TI0008206,TXN0000192,INTM00032,freight_forwarder,2,2022-11-08,2022-11-15,high
TI0008207,TXN0003934,INTM00039,payment_processor,2,2024-02-29,2024-03-25,medium
